2:48:04 93% (12m left); send: 14998444 1.48 Kp/s (1.49 Kp/s avg); recv: 10695 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:05 93% (12m left); send: 14999934 1.49 Kp/s (1.49 Kp/s avg); recv: 10697 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:06 93% (12m left); send: 15001408 1.47 Kp/s (1.49 Kp/s avg); recv: 10697 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:07 93% (12m left); send: 15002892 1.48 Kp/s (1.49 Kp/s avg); recv: 10700 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:08 93% (12m left); send: 15004375 1.48 Kp/s (1.49 Kp/s avg); recv: 10702 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:09 93% (11m left); send: 15005861 1.49 Kp/s (1.49 Kp/s avg); recv: 10704 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:10 93% (11m left); send: 15007358 1.50 Kp/s (1.49 Kp/s avg); recv: 10707 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:11 93% (11m left); send: 15008846 1.49 Kp/s (1.49 Kp/s avg); recv: 10708 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:12 93% (11m left); send: 15010332 1.49 Kp/s (1.49 Kp/s avg); recv: 10708 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:13 93% (11m left); send: 15011818 1.49 Kp/s (1.49 Kp/s avg); recv: 10711 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:14 93% (11m left); send: 15013308 1.49 Kp/s (1.49 Kp/s avg); recv: 10714 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:15 93% (11m left); send: 15014790 1.48 Kp/s (1.49 Kp/s avg); recv: 10716 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:16 93% (11m left); send: 15016281 1.49 Kp/s (1.49 Kp/s avg); recv: 10719 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:17 93% (11m left); send: 15017767 1.49 Kp/s (1.49 Kp/s avg); recv: 10721 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:18 93% (11m left); send: 15019256 1.49 Kp/s (1.49 Kp/s avg); recv: 10721 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:19 93% (11m left); send: 15020746 1.49 Kp/s (1.49 Kp/s avg); recv: 10721 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:20 93% (11m left); send: 15022222 1.48 Kp/s (1.49 Kp/s avg); recv: 10724 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:21 93% (11m left); send: 15023710 1.49 Kp/s (1.49 Kp/s avg); recv: 10725 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:22 93% (11m left); send: 15025196 1.49 Kp/s (1.49 Kp/s avg); recv: 10727 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:23 93% (11m left); send: 15026682 1.49 Kp/s (1.49 Kp/s avg); recv: 10729 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:24 93% (11m left); send: 15028172 1.49 Kp/s (1.49 Kp/s avg); recv: 10729 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:25 93% (11m left); send: 15029668 1.50 Kp/s (1.49 Kp/s avg); recv: 10730 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:26 94% (11m left); send: 15031154 1.49 Kp/s (1.49 Kp/s avg); recv: 10733 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:27 94% (11m left); send: 15032633 1.48 Kp/s (1.49 Kp/s avg); recv: 10733 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:28 94% (11m left); send: 15034126 1.49 Kp/s (1.49 Kp/s avg); recv: 10734 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:29 94% (11m left); send: 15035613 1.49 Kp/s (1.49 Kp/s avg); recv: 10735 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:30 94% (11m left); send: 15037101 1.49 Kp/s (1.49 Kp/s avg); recv: 10736 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:31 94% (11m left); send: 15038586 1.48 Kp/s (1.49 Kp/s avg); recv: 10737 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:32 94% (11m left); send: 15040078 1.49 Kp/s (1.49 Kp/s avg); recv: 10738 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:33 94% (11m left); send: 15041565 1.49 Kp/s (1.49 Kp/s avg); recv: 10739 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:34 94% (11m left); send: 15043051 1.49 Kp/s (1.49 Kp/s avg); recv: 10739 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:35 94% (11m left); send: 15044542 1.49 Kp/s (1.49 Kp/s avg); recv: 10739 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:36 94% (11m left); send: 15046030 1.49 Kp/s (1.49 Kp/s avg); recv: 10740 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:37 94% (11m left); send: 15047517 1.49 Kp/s (1.49 Kp/s avg); recv: 10740 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:38 94% (11m left); send: 15049005 1.49 Kp/s (1.49 Kp/s avg); recv: 10742 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:39 94% (11m left); send: 15050494 1.49 Kp/s (1.49 Kp/s avg); recv: 10742 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:40 94% (11m left); send: 15051980 1.49 Kp/s (1.49 Kp/s avg); recv: 10742 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:41 94% (11m left); send: 15053468 1.49 Kp/s (1.49 Kp/s avg); recv: 10742 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:42 94% (11m left); send: 15054956 1.49 Kp/s (1.49 Kp/s avg); recv: 10743 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:43 94% (11m left); send: 15056443 1.49 Kp/s (1.49 Kp/s avg); recv: 10748 4 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:44 94% (11m left); send: 15057931 1.49 Kp/s (1.49 Kp/s avg); recv: 10749 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:45 94% (11m left); send: 15059413 1.48 Kp/s (1.49 Kp/s avg); recv: 10749 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:46 94% (11m left); send: 15060893 1.48 Kp/s (1.49 Kp/s avg); recv: 10749 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:47 94% (11m left); send: 15062394 1.50 Kp/s (1.49 Kp/s avg); recv: 10749 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:48 94% (11m left); send: 15063880 1.49 Kp/s (1.49 Kp/s avg); recv: 10750 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:49 94% (11m left); send: 15065369 1.49 Kp/s (1.49 Kp/s avg); recv: 10750 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:50 94% (11m left); send: 15066857 1.49 Kp/s (1.49 Kp/s avg); recv: 10750 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:51 94% (11m left); send: 15068345 1.49 Kp/s (1.49 Kp/s avg); recv: 10750 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:52 94% (11m left); send: 15069825 1.48 Kp/s (1.49 Kp/s avg); recv: 10752 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:53 94% (11m left); send: 15071319 1.49 Kp/s (1.49 Kp/s avg); recv: 10752 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:54 94% (11m left); send: 15072802 1.48 Kp/s (1.49 Kp/s avg); recv: 10752 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:55 94% (11m left); send: 15074294 1.49 Kp/s (1.49 Kp/s avg); recv: 10752 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:56 94% (11m left); send: 15075775 1.48 Kp/s (1.49 Kp/s avg); recv: 10752 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:57 94% (11m left); send: 15077270 1.49 Kp/s (1.49 Kp/s avg); recv: 10753 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:58 94% (11m left); send: 15078747 1.48 Kp/s (1.49 Kp/s avg); recv: 10753 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:59 94% (11m left); send: 15080235 1.49 Kp/s (1.49 Kp/s avg); recv: 10753 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:00 94% (11m left); send: 15081730 1.49 Kp/s (1.49 Kp/s avg); recv: 10754 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:01 94% (11m left); send: 15083217 1.49 Kp/s (1.49 Kp/s avg); recv: 10754 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:02 94% (11m left); send: 15084706 1.49 Kp/s (1.49 Kp/s avg); recv: 10754 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:03 94% (11m left); send: 15086187 1.48 Kp/s (1.49 Kp/s avg); recv: 10754 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:04 94% (11m left); send: 15087675 1.49 Kp/s (1.49 Kp/s avg); recv: 10755 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:05 94% (11m left); send: 15089167 1.49 Kp/s (1.49 Kp/s avg); recv: 10756 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:06 94% (11m left); send: 15090653 1.49 Kp/s (1.49 Kp/s avg); recv: 10756 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:07 94% (11m left); send: 15092140 1.49 Kp/s (1.49 Kp/s avg); recv: 10758 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:08 94% (11m left); send: 15093618 1.48 Kp/s (1.49 Kp/s avg); recv: 10761 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:09 94% (10m left); send: 15095113 1.49 Kp/s (1.49 Kp/s avg); recv: 10765 3 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:10 94% (10m left); send: 15096600 1.49 Kp/s (1.49 Kp/s avg); recv: 10767 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:11 94% (10m left); send: 15098078 1.48 Kp/s (1.49 Kp/s avg); recv: 10769 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:12 94% (10m left); send: 15099572 1.49 Kp/s (1.49 Kp/s avg); recv: 10771 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:13 94% (10m left); send: 15101061 1.49 Kp/s (1.49 Kp/s avg); recv: 10773 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:14 94% (10m left); send: 15102549 1.49 Kp/s (1.49 Kp/s avg); recv: 10775 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:15 94% (10m left); send: 15104037 1.49 Kp/s (1.49 Kp/s avg); recv: 10779 3 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:16 94% (10m left); send: 15105523 1.49 Kp/s (1.49 Kp/s avg); recv: 10780 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:17 94% (10m left); send: 15107004 1.48 Kp/s (1.49 Kp/s avg); recv: 10782 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:18 94% (10m left); send: 15108501 1.50 Kp/s (1.49 Kp/s avg); recv: 10783 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:19 94% (10m left); send: 15109989 1.49 Kp/s (1.49 Kp/s avg); recv: 10784 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:20 94% (10m left); send: 15111476 1.49 Kp/s (1.49 Kp/s avg); recv: 10787 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:21 94% (10m left); send: 15112963 1.49 Kp/s (1.49 Kp/s avg); recv: 10790 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:22 94% (10m left); send: 15114451 1.49 Kp/s (1.49 Kp/s avg); recv: 10792 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:23 94% (10m left); send: 15115940 1.49 Kp/s (1.49 Kp/s avg); recv: 10793 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:24 94% (10m left); send: 15117425 1.48 Kp/s (1.49 Kp/s avg); recv: 10793 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:25 94% (10m left); send: 15118915 1.49 Kp/s (1.49 Kp/s avg); recv: 10794 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:26 94% (10m left); send: 15120404 1.49 Kp/s (1.49 Kp/s avg); recv: 10794 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:27 94% (10m left); send: 15121890 1.49 Kp/s (1.49 Kp/s avg); recv: 10796 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:28 94% (10m left); send: 15123379 1.49 Kp/s (1.49 Kp/s avg); recv: 10796 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:29 94% (10m left); send: 15124866 1.49 Kp/s (1.49 Kp/s avg); recv: 10796 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:30 94% (10m left); send: 15126354 1.49 Kp/s (1.49 Kp/s avg); recv: 10798 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:31 94% (10m left); send: 15127840 1.49 Kp/s (1.49 Kp/s avg); recv: 10798 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:32 94% (10m left); send: 15129331 1.49 Kp/s (1.49 Kp/s avg); recv: 10800 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:33 94% (10m left); send: 15130817 1.49 Kp/s (1.49 Kp/s avg); recv: 10802 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:34 94% (10m left); send: 15132306 1.49 Kp/s (1.49 Kp/s avg); recv: 10802 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:35 94% (10m left); send: 15133794 1.49 Kp/s (1.49 Kp/s avg); recv: 10803 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:36 94% (10m left); send: 15135273 1.48 Kp/s (1.49 Kp/s avg); recv: 10806 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:37 94% (10m left); send: 15136759 1.49 Kp/s (1.49 Kp/s avg); recv: 10809 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:38 94% (10m left); send: 15138254 1.49 Kp/s (1.49 Kp/s avg); recv: 10810 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:39 94% (10m left); send: 15139735 1.48 Kp/s (1.49 Kp/s avg); recv: 10812 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:40 94% (10m left); send: 15141229 1.49 Kp/s (1.49 Kp/s avg); recv: 10812 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:41 94% (10m left); send: 15142711 1.48 Kp/s (1.49 Kp/s avg); recv: 10815 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:42 94% (10m left); send: 15144192 1.48 Kp/s (1.49 Kp/s avg); recv: 10815 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:43 94% (10m left); send: 15145690 1.50 Kp/s (1.49 Kp/s avg); recv: 10815 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:44 94% (10m left); send: 15147178 1.49 Kp/s (1.49 Kp/s avg); recv: 10815 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:45 94% (10m left); send: 15148666 1.49 Kp/s (1.49 Kp/s avg); recv: 10815 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:46 94% (10m left); send: 15150134 1.47 Kp/s (1.49 Kp/s avg); recv: 10815 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:47 94% (10m left); send: 15151633 1.50 Kp/s (1.49 Kp/s avg); recv: 10816 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:48 94% (10m left); send: 15153121 1.49 Kp/s (1.49 Kp/s avg); recv: 10816 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:49 94% (10m left); send: 15154607 1.49 Kp/s (1.49 Kp/s avg); recv: 10816 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:50 94% (10m left); send: 15156094 1.49 Kp/s (1.49 Kp/s avg); recv: 10816 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:51 94% (10m left); send: 15157577 1.48 Kp/s (1.49 Kp/s avg); recv: 10816 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:52 94% (10m left); send: 15159052 1.47 Kp/s (1.49 Kp/s avg); recv: 10816 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:53 94% (10m left); send: 15160554 1.50 Kp/s (1.49 Kp/s avg); recv: 10816 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:54 94% (10m left); send: 15162030 1.48 Kp/s (1.49 Kp/s avg); recv: 10816 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:55 94% (10m left); send: 15163520 1.49 Kp/s (1.49 Kp/s avg); recv: 10817 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:56 94% (10m left); send: 15164999 1.48 Kp/s (1.49 Kp/s avg); recv: 10818 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:57 94% (10m left); send: 15166487 1.49 Kp/s (1.49 Kp/s avg); recv: 10818 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:58 94% (10m left); send: 15167971 1.48 Kp/s (1.49 Kp/s avg); recv: 10819 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:49:59 94% (10m left); send: 15169460 1.49 Kp/s (1.49 Kp/s avg); recv: 10819 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:00 94% (10m left); send: 15170946 1.49 Kp/s (1.49 Kp/s avg); recv: 10820 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:01 94% (10m left); send: 15172441 1.49 Kp/s (1.49 Kp/s avg); recv: 10821 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:02 94% (10m left); send: 15173929 1.49 Kp/s (1.49 Kp/s avg); recv: 10821 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:03 94% (10m left); send: 15175417 1.49 Kp/s (1.49 Kp/s avg); recv: 10823 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:04 94% (10m left); send: 15176900 1.48 Kp/s (1.49 Kp/s avg); recv: 10824 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:05 94% (10m left); send: 15178390 1.49 Kp/s (1.49 Kp/s avg); recv: 10824 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:06 94% (10m left); send: 15179876 1.49 Kp/s (1.49 Kp/s avg); recv: 10825 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:07 94% (10m left); send: 15181367 1.49 Kp/s (1.49 Kp/s avg); recv: 10826 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:08 94% (10m left); send: 15182854 1.49 Kp/s (1.49 Kp/s avg); recv: 10826 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:09 94% (9m59s left); send: 15184334 1.48 Kp/s (1.49 Kp/s avg); recv: 10831 4 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:10 94% (9m58s left); send: 15185820 1.49 Kp/s (1.49 Kp/s avg); recv: 10833 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:11 94% (9m57s left); send: 15187308 1.49 Kp/s (1.49 Kp/s avg); recv: 10836 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:12 94% (9m56s left); send: 15188800 1.49 Kp/s (1.49 Kp/s avg); recv: 10838 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:13 94% (9m55s left); send: 15190288 1.49 Kp/s (1.49 Kp/s avg); recv: 10842 3 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:14 95% (9m54s left); send: 15191776 1.49 Kp/s (1.49 Kp/s avg); recv: 10844 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:15 95% (9m53s left); send: 15193264 1.49 Kp/s (1.49 Kp/s avg); recv: 10845 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:16 95% (9m52s left); send: 15194738 1.47 Kp/s (1.49 Kp/s avg); recv: 10848 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:17 95% (9m51s left); send: 15196239 1.50 Kp/s (1.49 Kp/s avg); recv: 10851 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:18 95% (9m50s left); send: 15197727 1.49 Kp/s (1.49 Kp/s avg); recv: 10852 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:19 95% (9m49s left); send: 15199216 1.49 Kp/s (1.49 Kp/s avg); recv: 10854 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:20 95% (9m48s left); send: 15200704 1.49 Kp/s (1.49 Kp/s avg); recv: 10857 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:21 95% (9m47s left); send: 15202189 1.48 Kp/s (1.49 Kp/s avg); recv: 10859 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:22 95% (9m46s left); send: 15203678 1.49 Kp/s (1.49 Kp/s avg); recv: 10861 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:23 95% (9m45s left); send: 15205167 1.49 Kp/s (1.49 Kp/s avg); recv: 10864 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:24 95% (9m44s left); send: 15206655 1.49 Kp/s (1.49 Kp/s avg); recv: 10864 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:25 95% (9m43s left); send: 15208142 1.49 Kp/s (1.49 Kp/s avg); recv: 10864 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:26 95% (9m42s left); send: 15209625 1.48 Kp/s (1.49 Kp/s avg); recv: 10864 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:27 95% (9m41s left); send: 15211118 1.49 Kp/s (1.49 Kp/s avg); recv: 10864 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:28 95% (9m40s left); send: 15212605 1.49 Kp/s (1.49 Kp/s avg); recv: 10866 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:29 95% (9m39s left); send: 15214093 1.49 Kp/s (1.49 Kp/s avg); recv: 10866 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:30 95% (9m38s left); send: 15215582 1.49 Kp/s (1.49 Kp/s avg); recv: 10871 4 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:31 95% (9m37s left); send: 15217067 1.48 Kp/s (1.49 Kp/s avg); recv: 10872 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:32 95% (9m36s left); send: 15218557 1.49 Kp/s (1.49 Kp/s avg); recv: 10872 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:33 95% (9m35s left); send: 15220046 1.49 Kp/s (1.49 Kp/s avg); recv: 10874 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:50:34 95% (9m34s left); send: 15221534 1.49 Kp/s (1.49 Kp/s avg); recv: 10874 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
